,Año,Trim,Prov,Accesx100hog,BandaAncha,BandaAngos,Total,ADSL,Cablemodem,FibraOpt,Wireless,Otros_Tec,MediaMbps,AR1_0.51Mbs,AR2_0.75Mbs,AR3_3.5Mbs,AR4_8Mbs,AR5_15Mbs,AR6_25Mbs,AR7_+30Mbs,Otros_Mbs
552,2016,4,Buenos Aires,61.24,3131499,11202,3142701,1563542.0,1414676.0,118747.0,21394.0,24342.0,6,6055,86281,2085605,403575,467398,72348,17279,0
553,2016,4,Capital Federal,120.63,1393443,8016,1401459,434835.0,914952.0,38161.0,2583.0,10928.0,8,517,1477,704324,225723,264582,53506,16756,0
554,2016,4,Catamarca,26.54,27021,13,27034,26735.0,250.0,14.0,1.0,34.0,5,15,3478,16519,4889,2077,54,0,0
555,2016,4,Chaco,28.79,88833,14,88847,54974.0,33534.0,248.0,52.0,39.0,7,191,3983,45634,21323,14887,2586,250,0
556,2016,4,Chubut,36.07,62035,1730,63765,43994.0,955.0,916.0,13107.0,4793.0,3,401,4493,73951,1352,0,0,0,0
557,2016,4,Córdoba,57.7,636422,133,636555,337368.0,289344.0,3368.0,5686.0,789.0,6,50,29380,404645,77966,108368,15458,1606,0
558,2016,4,Corrientes,30.98,88084,12,88096,54981.0,31497.0,233.0,1354.0,31.0,6,15,6109,48995,20187,10908,1645,234,0
559,2016,4,Entre Ríos,45.21,180188,57,180245,109359.0,64141.0,226.0,6448.0,71.0,6,1680,8253,110296,38491,19509,1801,280,0
560,2016,4,Formosa,19.85,29513,0,29513,22400.0,6061.0,16.0,1023.0,13.0,6,1573,3519,15791,4114,3855,649,17,0
561,2016,4,Jujuy,22.65,42624,1,42625,33838.0,8731.0,22.0,0.0,34.0,4,303,6225,27778,6143,2134,43,0,0
562,2016,4,La Pampa,63.02,71368,460,71828,12754.0,47245.0,5054.0,6253.0,522.0,3,368,9789,56694,16,335,132,11,0
563,2016,4,La Rioja,16.46,16298,18,16316,16270.0,0.0,16.0,2.0,28.0,5,9,1646,9635,3334,1675,13,3,0
564,2016,4,Mendoza,32.11,169274,1451,170725,153320.0,13030.0,2579.0,27.0,1769.0,4,114,16,177194,79,49,5,20,0
565,2016,4,Misiones,29.72,97390,0,97390,57983.0,39294.0,100.0,5.0,8.0,7,1010,4783,47454,23433,18371,2215,126,0
566,2016,4,Neuquén,60.87,111723,2112,113835,51742.0,46389.0,1124.0,11910.0,2670.0,6,1539,1406,84859,792,14153,3073,271,0
567,2016,4,Río Negro,46.39,100020,1000,101020,67057.0,28474.0,954.0,3274.0,1261.0,4,998,2953,92967,248,6317,1174,122,0
568,2016,4,Salta,32.69,106934,1,106935,79389.0,26657.0,110.0,158.0,621.0,5,577,5027,71636,20787,8611,239,70,0
569,2016,4,San Juan,27.29,51301,620,51921,48670.0,451.0,772.0,1121.0,907.0,3,8,220,58608,0,0,0,4,0
570,2016,4,San Luis,9.64,12992,315,13307,11432.0,1120.0,354.0,26.0,375.0,4,8,4,14014,0,0,1,2,0
571,2016,4,Santa Cruz,27.05,26094,370,26464,15607.0,2722.0,1055.0,4823.0,2257.0,4,189,23,31369,342,80,10,0,0
572,2016,4,Santa Fe,52.19,561470,362,561832,326721.0,225792.0,3201.0,4946.0,1172.0,6,4966,40102,349722,74401,77667,13155,1529,0
573,2016,4,Santiago Del Estero,15.07,35049,2,35051,30192.0,3900.0,19.0,911.0,29.0,5,26,3925,22246,6178,2664,15,0,0
574,2016,4,Tierra Del Fuego,70.31,31938,619,32557,22636.0,6905.0,665.0,1.0,2350.0,3,16,285,35409,0,0,0,0,0
575,2016,4,Tucumán,37.98,151615,37,151652,146995.0,4482.0,116.0,14.0,45.0,6,96,10021,87994,37721,14389,1400,10,0
576,2016,3,Buenos Aires,60.14,3075387,11205,3086592,1574216.0,1355770.0,113463.0,18867.0,24276.0,6,5856,107945,2148475,393530,399116,52900,13318,0
577,2016,3,Capital Federal,120.77,1395053,8051,1403104,447726.0,905105.0,36796.0,2514.0,10963.0,7,331,995,759028,208249,240856,38341,13886,0
578,2016,3,Catamarca,26.48,26957,13,26970,26689.0,248.0,14.0,1.0,18.0,5,15,4038,16183,4845,1853,50,0,0
579,2016,3,Chaco,28.91,89216,14,89230,56251.0,32730.0,232.0,2.0,15.0,7,190,5227,46821,21193,13746,2022,217,0
580,2016,3,Chubut,36.18,62222,1730,63952,43987.0,935.0,916.0,13364.0,4750.0,3,466,5190,74375,674,0,0,0,0
581,2016,3,Córdoba,58.24,642458,133,642591,348481.0,285480.0,2540.0,5695.0,395.0,6,48,41329,415075,75988,99225,11691,1322,0
582,2016,3,Corrientes,31.07,88328,12,88340,55934.0,30813.0,217.0,1354.0,22.0,6,15,7425,49471,19956,10006,1263,210,0
583,2016,3,Entre Ríos,45.44,181092,57,181149,112588.0,61850.0,206.0,6441.0,64.0,6,1768,10657,110844,38665,17737,1307,248,0
584,2016,3,Formosa,18.64,27716,0,27716,21800.0,5905.0,9.0,0.0,2.0,5,1723,4277,15581,3964,3658,648,10,0
585,2016,3,Jujuy,22.61,42537,1,42538,34250.0,8236.0,22.0,0.0,30.0,4,286,6878,27425,5943,1978,31,0,0
586,2016,3,La Pampa,61.73,69903,461,70364,12751.0,45952.0,4910.0,6236.0,515.0,3,374,10187,55792,15,224,114,11,0
587,2016,3,La Rioja,17.07,16912,18,16930,16891.0,0.0,15.0,2.0,22.0,5,9,2349,9686,3316,1562,11,2,0
588,2016,3,Mendoza,32.09,169174,1450,170624,153233.0,13030.0,2576.0,28.0,1757.0,4,37,10,178186,73,48,5,17,0
589,2016,3,Misiones,29.91,97997,0,97997,59776.0,38130.0,79.0,5.0,7.0,7,1010,6030,48871,23394,17043,1559,91,0
590,2016,3,Neuquén,60.21,110491,2112,112603,51752.0,44739.0,1093.0,12402.0,2617.0,5,1531,1527,87404,680,12541,2118,225,0
591,2016,3,Río Negro,46.39,100024,1002,101026,67043.0,28496.0,942.0,3293.0,1252.0,4,1007,6026,90689,207,5953,790,99,0
592,2016,3,Salta,32.96,107790,1,107791,80866.0,26113.0,90.0,157.0,565.0,5,1107,6922,71214,20229,8099,197,50,0
593,2016,3,San Juan,27.32,51348,620,51968,48670.0,451.0,770.0,1174.0,903.0,3,8,245,58577,0,0,0,2,0
594,2016,3,San Luis,9.63,12978,315,13293,11432.0,1113.0,354.0,23.0,371.0,4,7,4,14077,0,0,1,2,0
595,2016,3,Santa Cruz,26.84,25886,371,26257,15570.0,2722.0,817.0,4978.0,2170.0,4,189,22,31904,221,52,9,0,0
596,2016,3,Santa Fe,52.67,566625,386,567011,334911.0,223011.0,3037.0,4862.0,1190.0,6,3958,49501,360606,72657,69864,10210,1308,0
597,2016,3,Santiago Del Estero,15.33,35658,2,35660,31730.0,3900.0,19.0,3.0,8.0,5,26,5097,22747,6216,2497,9,0,0
598,2016,3,Tierra Del Fuego,68.94,31306,619,31925,22636.0,6276.0,665.0,1.0,2347.0,3,16,285,35080,0,0,0,0,0
599,2016,3,Tucumán,37.9,151282,37,151319,147259.0,3850.0,116.0,53.0,41.0,6,127,12247,87970,36518,13150,1288,4,0
600,2016,2,Buenos Aires,59.34,3032776,12515,3045291,1579448.0,1305949.0,113070.0,21163.0,25661.0,5,10786,133385,2250898,335296,334723,31494,11933,0
601,2016,2,Capital Federal,120.04,1384824,9760,1394584,450644.0,892209.0,36669.0,2390.0,12672.0,7,4352,1736,859039,146091,213010,19597,13477,0
602,2016,2,Catamarca,26.07,26543,13,26556,26262.0,245.0,14.0,1.0,34.0,4,15,5736,14742,4567,1496,47,1,0
603,2016,2,Chaco,28.59,88235,16,88251,56112.0,31825.0,221.0,52.0,41.0,6,197,8063,45823,20346,12090,1571,201,0
604,2016,2,Chubut,36.12,62116,1740,63856,43977.0,867.0,916.0,13293.0,4803.0,3,572,5421,73078,775,0,0,0,0
605,2016,2,Córdoba,57.55,634680,234,634914,348891.0,277615.0,1709.0,5610.0,1089.0,6,258,57050,437547,71980,82618,8355,1242,0
606,2016,2,Corrientes,30.58,86932,24,86956,55511.0,29845.0,203.0,1354.0,43.0,6,41,10018,47916,19200,8851,803,191,0
607,2016,2,Entre Ríos,44.74,178194,179,178373,112809.0,58768.0,169.0,6434.0,193.0,5,4734,16368,115000,36917,15522,849,205,0
608,2016,2,Formosa,19.37,28801,1,28802,22101.0,5658.0,6.0,1023.0,14.0,5,1675,5401,14370,3569,3218,593,10,0
609,2016,2,Jujuy,21.89,41187,2,41189,33758.0,7374.0,22.0,0.0,35.0,4,2561,8292,25301,5589,1750,3,0,0
610,2016,2,La Pampa,60.44,68403,485,68888,12754.0,44654.0,4708.0,6225.0,547.0,3,429,10616,63928,15,119,96,11,0
611,2016,2,La Rioja,16.88,16718,18,16736,16691.0,0.0,15.0,2.0,28.0,5,10,3151,9043,3190,1344,3,5,0
612,2016,2,Mendoza,32.13,169274,1550,170824,153321.0,13030.0,2576.0,29.0,1868.0,4,437,30,176922,61,44,5,20,0
613,2016,2,Misiones,29.24,95808,7,95815,59573.0,36145.0,77.0,5.0,15.0,6,1973,7899,49586,21385,14820,1073,96,0
614,2016,2,Neuquén,59.1,108224,2291,110515,51742.0,42370.0,1088.0,12466.0,2849.0,5,1916,1691,88854,583,10241,1285,208,0
615,2016,2,Río Negro,46.24,99631,1073,100704,67031.0,28100.0,939.0,3300.0,1334.0,4,1189,6107,92158,194,4877,520,86,0
616,2016,2,Salta,32.08,104929,3,104932,79438.0,24719.0,85.0,151.0,539.0,5,2160,10123,70875,18759,7129,140,49,0
617,2016,2,San Juan,27.34,51392,621,52013,48670.0,451.0,770.0,1214.0,908.0,3,10,273,57589,0,0,0,4,0
618,2016,2,San Luis,9.6,12939,317,13256,11432.0,1063.0,354.0,30.0,377.0,4,12,4,13931,0,0,1,2,0
619,2016,2,Santa Cruz,26.73,25797,356,26153,15453.0,2722.0,396.0,4996.0,2586.0,4,244,26,31995,142,20,0,0,0
620,2016,2,Santa Fe,52.44,563867,607,564474,336244.0,219088.0,2981.0,4744.0,1417.0,5,9486,67325,374960,68505,60469,6509,1277,0
621,2016,2,Santiago Del Estero,15.89,36958,3,36961,32101.0,3900.0,19.0,911.0,30.0,4,704,6705,22208,5943,2108,1,0,0
622,2016,2,Tierra Del Fuego,67.72,30740,619,31359,22636.0,5707.0,665.0,1.0,2350.0,3,16,286,38773,0,0,0,0,0
623,2016,2,Tucumán,37.24,148636,41,148677,145486.0,2968.0,116.0,58.0,49.0,5,231,18515,83945,33891,11310,1032,2,0
624,2016,1,Buenos Aires,57.34,2929903,12612,2942515,1583560.0,1200859.0,111231.0,21108.0,25757.0,5,7351,97880,2214760,289929,247372,8315,9529,0
625,2016,1,Capital Federal,115.16,1328079,9817,1337896,454425.0,832126.0,36332.0,2284.0,12729.0,6,2310,43686,869048,178665,192644,6577,10838,0
626,2016,1,Catamarca,25.91,26376,13,26389,26096.0,243.0,15.0,1.0,34.0,4,15,6102,14653,4241,1334,42,1,0
627,2016,1,Chaco,28.08,86635,16,86651,56353.0,29994.0,211.0,52.0,41.0,6,194,8755,46304,19388,10587,1238,184,0
628,2016,1,Chubut,36.09,62060,1740,63800,43967.0,834.0,916.0,13280.0,4803.0,3,94,5095,72396,1066,0,0,0,0
629,2016,1,Córdoba,55.28,609692,234,609926,350884.0,252346.0,674.0,5636.0,386.0,5,148,59484,414452,65763,66455,4143,1039,0
630,2016,1,Corrientes,30.08,85510,26,85536,55454.0,28491.0,192.0,1354.0,45.0,5,29,10690,47833,18375,7911,526,170,0
631,2016,1,Entre Ríos,43.85,174634,179,174813,113101.0,54948.0,146.0,6425.0,193.0,5,2864,17749,104137,35104,14057,457,165,0
632,2016,1,Formosa,19.04,28313,1,28314,21852.0,5420.0,5.0,1023.0,14.0,5,1738,5731,14163,3229,2906,544,5,0
633,2016,1,Jujuy,21.41,40287,2,40289,33481.0,6751.0,22.0,0.0,35.0,4,2543,8558,22383,5188,1623,0,0,0
634,2016,1,La Pampa,57.84,65442,487,65929,12754.0,41881.0,4536.0,6209.0,549.0,3,426,11065,52117,15,78,71,11,0
635,2016,1,La Rioja,16.83,16673,18,16691,16645.0,0.0,16.0,2.0,28.0,5,10,3382,9060,2980,1254,2,3,0
636,2016,1,Mendoza,32.12,169257,1553,170810,153299.0,13030.0,2576.0,34.0,1871.0,4,235,21,175376,47,43,5,17,0
637,2016,1,Misiones,28.37,92951,7,92958,59538.0,33330.0,70.0,5.0,15.0,6,959,8502,50061,19195,13363,779,68,0
638,2016,1,Neuquén,55.75,101969,2292,104261,51702.0,36122.0,1085.0,12502.0,2850.0,4,1720,1737,86310,479,7893,143,171,0
639,2016,1,Río Negro,45.84,98745,1077,99822,66894.0,27312.0,937.0,3341.0,1338.0,4,1171,6105,90038,203,4246,77,81,0
640,2016,1,Salta,31.32,102423,3,102426,78973.0,22741.0,73.0,132.0,507.0,5,1119,10765,65646,17748,6643,119,31,0
641,2016,1,San Juan,27.33,51373,621,51994,48670.0,451.0,770.0,1195.0,908.0,3,9,309,56447,0,0,0,2,0
642,2016,1,San Luis,9.59,12915,317,13232,11432.0,1042.0,354.0,27.0,377.0,4,8,4,13645,0,0,1,2,0
643,2016,1,Santa Cruz,26.87,25931,356,26287,15654.0,2723.0,396.0,5088.0,2426.0,3,168,29,32188,8,0,0,0,0
644,2016,1,Santa Fe,51.28,551378,618,551996,338052.0,204816.0,3014.0,4686.0,1428.0,5,6492,71565,353525,64117,51293,3754,1063,0
645,2016,1,Santiago Del Estero,16.21,37695,3,37698,32838.0,3900.0,19.0,911.0,30.0,4,703,7219,22805,5769,1898,0,0,0
646,2016,1,Tierra Del Fuego,65.83,29867,619,30486,22636.0,4834.0,665.0,1.0,2350.0,3,16,285,33003,0,0,0,0,0
647,2016,1,Tucumán,36.72,146596,41,146637,144233.0,2165.0,116.0,74.0,49.0,5,106,20092,84008,31490,10046,871,0,0
648,2015,4,Buenos Aires,58.29,2946743,12642,2959385,1586343.0,1223603.0,103269.0,20397.0,25773.0,5,7985,100303,2253197,274560,240188,3835,8180,0
649,2015,4,Capital Federal,118.13,1360381,9845,1370226,455427.0,879950.0,19818.0,2273.0,12758.0,6,2417,46568,916813,172029,198635,3087,10899,0
650,2015,4,Catamarca,26.24,26459,13,26472,26180.0,242.0,15.0,1.0,34.0,4,15,6513,14484,4106,1313,39,1,0
651,2015,4,Chaco,28.35,86537,16,86553,56818.0,29456.0,186.0,52.0,41.0,6,194,9593,46771,18608,10092,1136,159,0
652,2015,4,Chubut,36.89,62279,1740,64019,43968.0,811.0,916.0,13521.0,4803.0,3,625,5774,71881,168,0,0,0,0
653,2015,4,Córdoba,57.36,625835,235,626070,353530.0,266062.0,480.0,5613.0,385.0,5,148,63746,427471,62989,67151,3336,1088,0
654,2015,4,Corrientes,30.34,85409,26,85435,55681.0,28178.0,177.0,1354.0,45.0,5,29,11248,48104,17877,7569,456,150,0
655,2015,4,Entre Ríos,44.11,173957,180,174137,113983.0,53411.0,122.0,6427.0,194.0,5,2865,18883,104224,33989,13668,399,163,0
656,2015,4,Formosa,19.07,28088,1,28089,21734.0,5314.0,4.0,1023.0,14.0,5,1791,6081,14279,2704,2713,519,4,0
657,2015,4,Jujuy,21.47,39922,2,39924,32934.0,6933.0,22.0,0.0,35.0,4,2551,8876,21867,5044,1587,0,0,0
658,2015,4,La Pampa,58.76,66054,312,66366,12755.0,42705.0,4327.0,6205.0,374.0,3,592,12951,48798,16,63,49,10,0
659,2015,4,La Rioja,17.32,16914,18,16932,16886.0,0.0,16.0,2.0,28.0,5,10,3638,9127,2937,1215,2,3,0
660,2015,4,Mendoza,32.49,169251,1556,170807,153293.0,13030.0,2572.0,38.0,1874.0,4,241,23,174719,38,41,5,13,0
661,2015,4,Misiones,28.69,92846,7,92853,60252.0,32533.0,48.0,5.0,15.0,6,959,9169,51029,17281,13690,675,52,0
662,2015,4,Neuquén,58.29,105122,2294,107416,51680.0,38902.0,1048.0,12934.0,2852.0,4,1727,2061,89678,455,7934,9,175,0
663,2015,4,Río Negro,46.44,98655,1067,99722,66851.0,27221.0,915.0,3407.0,1328.0,4,3282,4473,89062,201,4024,5,75,0
664,2015,4,Salta,31.59,101917,3,101920,78744.0,22446.0,47.0,129.0,554.0,5,1122,11387,65677,17139,6507,99,5,0
665,2015,4,San Juan,27.66,51408,621,52029,48670.0,451.0,770.0,1230.0,908.0,3,9,386,55761,0,0,0,2,0
666,2015,4,San Luis,9.71,12901,317,13218,11432.0,1025.0,354.0,30.0,377.0,4,8,4,13473,0,0,1,2,0
667,2015,4,Santa Cruz,27.74,26047,356,26403,15614.0,2723.0,396.0,5261.0,2409.0,3,188,26,32338,3,0,0,0,0
668,2015,4,Santa Fe,52.61,561045,627,561672,339843.0,212911.0,2885.0,4596.0,1437.0,5,6659,75770,361264,60985,51258,3079,1189,0
669,2015,4,Santiago Del Estero,17.0,39132,3,39135,33582.0,4365.0,19.0,1139.0,30.0,4,703,7836,23074,5669,1856,0,0,0
670,2015,4,Tierra Del Fuego,66.46,29334,619,29953,22636.0,4301.0,665.0,1.0,2350.0,3,16,285,32662,0,0,0,0,0
671,2015,4,Tucumán,37.06,146053,42,146095,144188.0,1653.0,116.0,88.0,50.0,5,107,21800,83887,29942,9507,837,0,0
672,2015,3,Buenos Aires,57.69,2916070,12695,2928765,1585467.0,1183894.0,113590.0,19989.0,25825.0,5,8361,107351,2266948,262564,200491,2642,7720,0
673,2015,3,Capital Federal,118.29,1362193,9875,1372068,454815.0,871262.0,30974.0,2229.0,12788.0,6,2448,49340,942525,159618,175594,2028,10022,0
674,2015,3,Catamarca,25.86,26080,13,26093,25801.0,242.0,15.0,1.0,34.0,4,15,6871,14206,4143,812,43,1,0
675,2015,3,Chaco,27.96,85354,16,85370,56282.0,28809.0,186.0,52.0,41.0,5,240,10353,47131,19016,7498,979,157,0
676,2015,3,Chubut,36.81,62143,1740,63883,43964.0,792.0,916.0,13408.0,4803.0,3,641,5886,71668,167,0,0,0,0
677,2015,3,Córdoba,57.08,622761,237,622998,351692.0,264055.0,1450.0,5412.0,389.0,5,150,68765,429787,61109,59372,2582,1048,0
678,2015,3,Corrientes,30.17,84931,28,84959,55792.0,27604.0,176.0,1340.0,47.0,5,33,11921,48127,18168,6111,453,146,0
679,2015,3,Entre Ríos,43.68,172252,182,172434,113909.0,51945.0,122.0,6261.0,197.0,5,2863,20385,103990,34788,9924,384,153,0
680,2015,3,Formosa,18.84,27751,1,27752,21573.0,5264.0,2.0,899.0,14.0,4,1862,6521,14354,2791,1842,379,2,0
681,2015,3,Jujuy,21.27,39548,2,39550,32598.0,6895.0,22.0,0.0,35.0,4,2549,9278,21588,5169,966,0,0,0
682,2015,3,La Pampa,57.96,64976,495,65471,12755.0,41886.0,4078.0,6195.0,557.0,3,613,13087,47660,9,55,39,10,0
683,2015,3,La Rioja,17.15,16753,18,16771,16725.0,0.0,16.0,2.0,28.0,4,10,3840,9102,2984,832,0,3,0
684,2015,3,Mendoza,32.49,169261,1562,170823,153299.0,13030.0,2572.0,42.0,1880.0,4,256,25,173430,45,18,5,13,0
685,2015,3,Misiones,28.31,91615,7,91622,59921.0,31635.0,46.0,5.0,15.0,6,958,9809,51234,17367,11654,559,43,0
686,2015,3,Neuquén,54.6,98376,2240,100616,47102.0,36620.0,1045.0,13051.0,2798.0,4,1733,2124,85044,210,6599,2,155,0
687,2015,3,Río Negro,46.39,98529,1085,99614,66806.0,27130.0,917.0,3415.0,1346.0,4,3372,4457,88691,99,3826,1,62,0
688,2015,3,Salta,31.18,100570,3,100573,78064.0,21688.0,47.0,129.0,645.0,4,1126,12223,65405,17451,4318,61,5,0
689,2015,3,San Juan,27.67,51409,621,52030,48670.0,451.0,770.0,1231.0,908.0,3,9,391,54963,0,0,0,2,0
690,2015,3,San Luis,9.71,12902,317,13219,11432.0,1025.0,354.0,31.0,377.0,4,9,4,13286,0,0,1,2,0
691,2015,3,Santa Cruz,27.61,25912,359,26271,15540.0,2718.0,396.0,5226.0,2391.0,3,190,25,32266,2,0,0,0,0
692,2015,3,Santa Fe,52.15,556097,641,556738,337042.0,209673.0,4169.0,4426.0,1428.0,5,6767,80817,363177,59531,42021,2320,1133,0
693,2015,3,Santiago Del Estero,17.12,39394,3,39397,33886.0,4365.0,19.0,1097.0,30.0,4,703,8332,23158,5956,1249,0,0,0
694,2015,3,Tierra Del Fuego,74.86,33118,619,33737,22636.0,8085.0,665.0,1.0,2350.0,3,15,285,36408,2,0,0,0,0
695,2015,3,Tucumán,36.61,144272,42,144314,142925.0,1135.0,116.0,88.0,50.0,5,107,23687,83654,29998,6232,623,0,0
696,2015,2,Buenos Aires,56.8,2871079,12711,2883790,1581770.0,1141052.0,115660.0,19268.0,26040.0,4,8714,137189,2299705,243503,159922,2010,6712,0
697,2015,2,Capital Federal,116.07,1336391,9893,1346284,453178.0,858342.0,19786.0,2172.0,12806.0,5,2493,51799,990112,148569,142976,1482,9258,0
698,2015,2,Catamarca,25.45,25666,13,25679,25387.0,242.0,15.0,1.0,34.0,4,15,7253,14003,3776,593,37,1,0
699,2015,2,Chaco,27.46,83832,16,83848,55767.0,27809.0,179.0,52.0,41.0,5,288,11058,47551,17675,6337,788,149,0
700,2015,2,Chubut,36.58,61745,1740,63485,43949.0,762.0,916.0,13055.0,4803.0,3,656,6032,55791,168,0,0,0,0
701,2015,2,Córdoba,55.87,609510,236,609746,348130.0,255596.0,435.0,5199.0,386.0,5,156,72695,434717,54993,46415,1956,903,0
702,2015,2,Corrientes,29.58,83288,28,83316,55238.0,26553.0,157.0,1321.0,47.0,5,34,12542,48015,17184,5039,379,126,0
703,2015,2,Entre Ríos,42.93,169309,183,169492,113378.0,49767.0,119.0,6031.0,197.0,5,2864,21986,104043,32293,7867,354,136,0
704,2015,2,Formosa,18.36,27013,37,27050,21097.0,5164.0,2.0,737.0,50.0,4,1881,6907,14247,2436,1324,257,1,0
705,2015,2,Jujuy,20.29,37720,2,37722,32183.0,5482.0,22.0,0.0,35.0,3,2479,9474,20248,4792,730,0,0,0
706,2015,2,La Pampa,56.71,63552,500,64052,12756.0,40825.0,3719.0,6190.0,562.0,3,5737,8182,46235,27,24,25,10,0
707,2015,2,La Rioja,16.88,16491,18,16509,16463.0,0.0,16.0,2.0,28.0,4,10,4082,9093,2680,641,0,3,0
708,2015,2,Mendoza,32.49,169259,1564,170823,153301.0,13030.0,2572.0,38.0,1882.0,4,268,26,170451,42,16,5,13,0
709,2015,2,Misiones,27.35,88512,7,88519,59179.0,29283.0,37.0,5.0,15.0,5,958,10360,51671,15022,10072,408,33,0
710,2015,2,Neuquén,53.12,95644,2241,97885,47078.0,34183.0,1044.0,12781.0,2799.0,4,1755,2348,82727,214,5168,2,110,0
711,2015,2,Río Negro,45.98,97640,1087,98727,66738.0,26268.0,916.0,3457.0,1348.0,4,3413,4525,87362,97,3240,1,51,0
712,2015,2,Salta,30.46,98264,3,98267,77214.0,20297.0,47.0,129.0,580.0,4,1123,13020,64737,16241,3114,29,5,0
713,2015,2,San Juan,27.64,51367,621,51988,48670.0,451.0,770.0,1189.0,908.0,3,8,410,51568,0,0,0,2,0
714,2015,2,San Luis,9.71,12904,317,13221,11432.0,1025.0,354.0,33.0,377.0,4,9,4,13204,0,0,1,2,0
715,2015,2,Santa Cruz,27.07,25384,379,25763,15343.0,2707.0,396.0,4917.0,2400.0,3,210,25,25519,2,0,0,0,0
716,2015,2,Santa Fe,51.18,545739,649,546388,333117.0,204685.0,2877.0,4320.0,1389.0,4,6827,86016,364441,53205,33894,1856,1014,0
717,2015,2,Santiago Del Estero,17.11,39375,3,39378,33873.0,4365.0,19.0,1091.0,30.0,4,703,8779,23456,5553,888,0,0,0
718,2015,2,Tierra Del Fuego,74.51,32960,619,33579,22636.0,7927.0,665.0,1.0,2350.0,3,15,285,36073,2,0,0,0,0
719,2015,2,Tucumán,35.69,140635,42,140677,139944.0,479.0,116.0,88.0,50.0,4,107,25178,83462,26966,4502,455,0,0
720,2015,1,Buenos Aires,56.37,2847076,14766,2861842,1583135.0,1096836.0,134177.0,18754.0,28940.0,4,8882,123589,2267852,220070,126958,1561,5700,0
721,2015,1,Capital Federal,114.9,1321139,11582,1332721,454934.0,841743.0,19334.0,1994.0,14716.0,5,2545,59084,1013510,134151,114569,1195,8401,0
722,2015,1,Catamarca,25.11,25312,20,25332,25033.0,241.0,16.0,1.0,41.0,3,13,7634,13754,3202,517,9,1,0
723,2015,1,Chaco,26.65,81329,31,81360,54952.0,26161.0,164.0,27.0,56.0,5,26,12053,47425,15883,5346,489,135,0
724,2015,1,Chubut,37.61,63327,1946,65273,45645.0,717.0,906.0,12540.0,5465.0,3,651,6176,57333,102,0,0,0,0
725,2015,1,Córdoba,54.7,596663,294,596957,343883.0,247564.0,415.0,4645.0,450.0,4,157,78427,432802,46574,37443,1615,815,0
726,2015,1,Corrientes,28.95,81488,43,81531,54649.0,25372.0,129.0,1319.0,62.0,5,36,13295,47842,15554,4424,235,98,0
727,2015,1,Entre Ríos,42.07,165839,231,166070,112363.0,47411.0,108.0,5943.0,245.0,4,2867,23951,104168,28113,6926,274,119,0
728,2015,1,Formosa,18.12,26657,43,26700,21022.0,4951.0,1.0,670.0,56.0,3,1891,7336,14413,2024,878,157,1,0
729,2015,1,Jujuy,19.69,36608,3,36611,31505.0,5048.0,22.0,0.0,36.0,3,2458,9754,19858,3939,603,0,0,0
730,2015,1,La Pampa,55.51,62155,542,62697,13143.0,39571.0,3215.0,6164.0,604.0,3,6059,8054,45038,26,10,13,10,0
731,2015,1,La Rioja,16.7,16310,23,16333,16282.0,0.0,16.0,2.0,33.0,4,11,4201,9379,2207,533,0,3,0
732,2015,1,Mendoza,32.37,168355,1805,170160,152433.0,13030.0,2542.0,29.0,2126.0,4,287,24,169763,38,16,6,11,0
733,2015,1,Misiones,26.31,85139,7,85146,58262.0,26836.0,30.0,5.0,13.0,5,958,11136,51906,12387,8543,194,26,0
734,2015,1,Neuquén,51.95,93373,2369,95742,47518.0,32152.0,1024.0,12088.0,2960.0,4,1895,2577,80787,170,4067,2,76,0
735,2015,1,Río Negro,45.33,96145,1188,97333,66274.0,25217.0,907.0,3473.0,1462.0,4,3371,4913,86173,94,2632,2,42,0
736,2015,1,Salta,30.01,96793,18,96811,76280.0,19781.0,47.0,129.0,574.0,4,1123,14151,64992,13955,2569,15,5,0
737,2015,1,San Juan,27.55,51117,702,51819,48441.0,451.0,755.0,1165.0,1007.0,3,8,445,51346,0,0,0,2,0
738,2015,1,San Luis,9.72,12878,354,13232,11414.0,1025.0,351.0,30.0,412.0,4,10,8,12720,0,1,0,2,0
739,2015,1,Santa Cruz,27.99,26217,424,26641,16215.0,2700.0,392.0,4772.0,2562.0,3,205,27,26048,2,0,0,0,0
740,2015,1,Santa Fe,50.24,535640,797,536437,328809.0,199037.0,2845.0,4239.0,1507.0,4,6883,93096,360964,45270,27597,1542,900,0
741,2015,1,Santiago Del Estero,17.06,39244,8,39252,33813.0,4365.0,19.0,1020.0,35.0,4,701,9236,23136,4796,748,0,0,0
742,2015,1,Tierra Del Fuego,74.23,32726,730,33456,22291.0,7924.0,657.0,1.0,2583.0,3,14,609,36319,2,0,0,0,0
743,2015,1,Tucumán,35.08,138184,92,138276,137857.0,115.0,116.0,88.0,100.0,4,107,27143,83895,23061,3722,334,0,0
744,2014,4,Buenos Aires,56.09,2801178,15229,2816407,1575978.0,1070135.0,120528.0,17728.0,32038.0,4,8226,132937,2250445,203620,104322,997,5406,0
745,2014,4,Capital Federal,114.9,1318526,11994,1330520,455785.0,840224.0,17155.0,1962.0,15394.0,5,2698,62896,1038269,123451,95772,890,7997,0
746,2014,4,Catamarca,25.51,25472,21,25493,25192.0,241.0,16.0,0.0,44.0,3,21,8047,14093,2910,421,0,1,0
